Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
030006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,PIMA,5203242931,Acute Care Hospitals,Voluntary non-profit - Private,true,"5301 EAST GRANT ROAD
TUCSON, AZ 85712
(32.250766, -110.881304)"
030007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,9286396058,Acute Care Hospitals,Voluntary non-profit - Private,true,"269 SOUTH CANDY LANE
COTTONWOOD, AZ 86326
(34.735216, -112.031602)"
030010,CARONDELET ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,5208723000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1601 WEST ST MARY'S ROAD
TUCSON, AZ 85745
(32.228884, -110.999567)"
030011,CARONDELET ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,5208733754,Acute Care Hospitals,Voluntary non-profit - Other,true,"350 NORTH WILMOT ROAD
TUCSON, AZ 85711
(32.227194, -110.857841)"
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,9287715676,Acute Care Hospitals,Government - Local,true,"1003 WILLOW CREEK ROAD
PRESCOTT, AZ 86301
(34.560004, -112.482086)"
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,9283367275,Acute Care Hospitals,Voluntary non-profit - Private,true,"2400 SOUTH AVENUE A
YUMA, AZ 85364
(32.683963, -114.633239)"
030014,JOHN C LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,6028706010,Acute Care Hospitals,Voluntary non-profit - Private,true,"250 EAST DUNLAP AVENUE
PHOENIX, AZ 85020
(33.567758, -112.069882)"
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,PINAL,5203816300,Acute Care Hospitals,Voluntary non-profit - Other,true,"1800 EAST FLORENCE BOULEVARD
CASA GRANDE, AZ 85222
(32.879608, -111.709253)"
030022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,true,"2601 EAST ROOSEVELT STREET
PHOENIX, AZ 85008
(33.458518, -112.026971)"
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,9287732378,Acute Care Hospitals,Voluntary non-profit - Private,true,"1200 NORTH BEAVER STREET
FLAGSTAFF, AZ 86001
(35.208651, -111.645096)"
030024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,true,"350 WEST THOMAS ROAD
PHOENIX, AZ 85013
(33.480294, -112.079235)"
030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,6022490212,Acute Care Hospitals,Proprietary,true,"2000 WEST BETHANY HOME ROAD
PHOENIX, AZ 85015
(33.524116, -112.101934)"
030033,PAYSON REGIONAL MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,9284743222,Acute Care Hospitals,Voluntary non-profit - Other,true,"807 SOUTH PONDEROSA DRIVE
PAYSON, AZ 85541
(34.231351, -111.321361)"
030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,4809634561,Acute Care Hospitals,Voluntary non-profit - Other,true,"1955 WEST FRYE ROAD
CHANDLER, AZ 85224
(33.29861, -111.87603)"
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,6022518156,Acute Care Hospitals,Proprietary,true,"1800 EAST VAN BUREN STREET
PHOENIX, AZ 85006
(33.451435, -112.043357)"
030038,SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,4808824000,Acute Care Hospitals,Proprietary,true,"7400 EAST OSBORN ROAD
SCOTTSDALE, AZ 85251
(33.487639, -111.922895)"
030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,5204173001,Acute Care Hospitals,Voluntary non-profit - Other,true,"5700 EAST HIGHWAY 90
SIERRA VISTA, AZ 85635
(31.55463, -110.232095)"
030055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,MOHAVE,9287572101,Acute Care Hospitals,Government - Hospital District or Authority,true,"3269 STOCKTON HILL ROAD
KINGMAN, AZ 86409
(35.220135, -114.035835)"
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,6238324000,Acute Care Hospitals,Voluntary non-profit - Other,true,"10401 WEST THUNDERBIRD BOULEVARD
SUN CITY, AZ 85351
(33.604798, -112.282544)"
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,9285374375,Acute Care Hospitals,Voluntary non-profit - Private,true,"2200 EAST SHOW LOW LAKE ROAD
SHOW LOW, AZ 85901
(34.201967, -110.01839)"
030064,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,PIMA,5208744189,Acute Care Hospitals,Voluntary non-profit - Private,true,"1501 NORTH CAMPBELL AVENUE
TUCSON, AZ 85724
(32.23864, -110.948304)"
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,4804123000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1400 SOUTH DOBSON ROAD
MESA, AZ 85202
(33.389795, -111.874638)"
030068,MT GRAHAM REGIONAL MEDICAL CENTER,1600  SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,9283484000,Acute Care Hospitals,Government - Hospital District or Authority,true,"1600 SOUTH 20TH AVENUE
SAFFORD, AZ 85546
(32.822621, -109.732991)"
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Acute Care Hospitals,Proprietary,true,"101 CIVIC CENTER LANE
LAKE HAVASU CITY, AZ 86403
(34.479888, -114.3385)"
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Acute Care Hospitals,Government - Federal,true,"PO BOX 649
FORT DEFIANCE, AZ 86504
"
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,false,"PO BOX 600
TUBA CITY, AZ 86045
"
030074,SELLS INDIAN HEALTH SERVICE HOSPITAL,PO BOX 548,SELLS,AZ,85634,PIMA,5203837200,Acute Care Hospitals,Government - Federal,false,"PO BOX 548
SELLS, AZ 85634
"
030077,SAN CARLOS INDIAN HOSPITAL,223 CIBECUE CIRCLE ROAD,SAN CARLOS,AZ,85550,GILA,9284757347,Acute Care Hospitals,Government - Federal,false,"223 CIBECUE CIRCLE ROAD
SAN CARLOS, AZ 85550
"
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,6022631200,Acute Care Hospitals,Government - Federal,false,"4212 NORTH 16TH STREET
PHOENIX, AZ 85016
(33.496565, -112.047613)"
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,6029235000,Acute Care Hospitals,Proprietary,true,"3929 EAST BELL ROAD
PHOENIX, AZ 85032
(33.640603, -111.997692)"
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,9286747001,Acute Care Hospitals,Government - Federal,false,"US HWY 191, HOSPITAL ROAD
CHINLE, AZ 86503
"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Acute Care Hospitals,Proprietary,true,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ 85741
(32.319572, -111.012054)"
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233009,Acute Care Hospitals,Proprietary,true,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ 85260
(33.582463, -111.885291)"
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4803212000,Acute Care Hospitals,Voluntary non-profit - Private,false,"6644 EAST BAYWOOD AVENUE
MESA, AZ 85206
(33.41047, -111.687145)"
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,6028655555,Acute Care Hospitals,Government - Hospital District or Authority,true,"5555 WEST THUNDERBIRD ROAD
GLENDALE, AZ 85306
(33.61069, -112.181344)"
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,6238796100,Acute Care Hospitals,Voluntary non-profit - Private,true,"19829 NORTH 27TH AVENUE
PHOENIX, AZ 85027
(33.665912, -112.117192)"
030093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,6232144000,Acute Care Hospitals,Voluntary non-profit - Private,true,"14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ 85375
(33.658371, -112.371828)"
030094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,6235611000,Acute Care Hospitals,Proprietary,true,"18701 NORTH 67TH AVENUE
GLENDALE, AZ 85308
(33.653693, -112.202887)"
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Acute Care Hospitals,Proprietary,true,"2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ 86442
(35.109878, -114.555412)"
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,4803422000,Acute Care Hospitals,Voluntary non-profit - Private,true,"5777 EAST MAYO BOULEVARD
PHOENIX, AZ 85054
(33.660643, -111.951056)"
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4808545050,Acute Care Hospitals,Voluntary non-profit - Private,false,"6750 EAST BAYWOOD AVENUE
MESA, AZ 85206
(33.410382, -111.685419)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Acute Care Hospitals,Proprietary,false,"4620 EAST BASELINE ROAD
MESA, AZ 85206
(33.379207, -111.734905)"
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Acute Care Hospitals,Proprietary,false,"6501 NORTH 19TH AVENUE
PHOENIX, AZ 85015
(33.531394, -112.099637)"
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,6238821515,Acute Care Hospitals,Proprietary,true,"13677 WEST MCDOWELL ROAD
GOODYEAR, AZ 85395
(33.464285, -112.354176)"
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,false,"2800 EAST AJO WAY
TUCSON, AZ 85713
(32.177882, -110.930891)"
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,2905 WEST WARNER ROAD,CHANDLER,AZ,85224,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,false,"2905 WEST WARNER ROAD
CHANDLER, AZ 85224
(33.33484, -111.891133)"
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,9283384911,Acute Care Hospitals,Government - Federal,false,"200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ 85941
(33.875983, -109.959487)"
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,5209013549,Acute Care Hospitals,Proprietary,true,"1551 EAST TANGERINE ROAD
ORO VALLEY, AZ 85755
(32.426782, -110.951521)"
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,6233274000,Acute Care Hospitals,Voluntary non-profit - Private,true,"9201 WEST THOMAS ROAD
PHOENIX, AZ 85037
(33.479565, -112.257657)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287882273,Acute Care Hospitals,Proprietary,true,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ 86426
(35.002638, -114.597956)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Acute Care Hospitals,Voluntary non-profit - Private,true,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ 86314
(34.588171, -112.330686)"
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,MARICOPA,4807288000,Acute Care Hospitals,Voluntary non-profit - Church,true,"3555 SOUTH VAL VISTA DRIVE
GILBERT, AZ 85296
(33.286661, -111.755311)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Acute Care Hospitals,Proprietary,true,"5656 SOUTH POWER ROAD
GILBERT, AZ 85295
(33.313777, -111.686798)"
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,4803586100,Acute Care Hospitals,Proprietary,true,"1301 SOUTH CRISMON ROAD
MESA, AZ 85209
(33.391253, -111.615331)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1900 NORTH HIGLEY ROAD
GILBERT, AZ 85234
(33.38413, -111.719657)"
030123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,4803247004,Acute Care Hospitals,Proprietary,true,"7400 EAST THOMPSON PEAK PARKWAY
SCOTTSDALE, AZ 85255
(33.669777, -111.921715)"
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"650 E. INDIAN SCHOOL ROAD
PHOENIX, AZ 85012
(33.494747, -112.066211)"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,PINAL,4803944030,Acute Care Hospitals,Voluntary non-profit - Private,true,"37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ 85140
(33.213954, -111.56345)"
030131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,6027977700,Acute Care Hospitals,Voluntary non-profit - Private,false,"750 NORTH 40TH STREET
PHOENIX, AZ 85008
(33.456823, -111.995208)"
030132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,5204242060,Acute Care Hospitals,Proprietary,true,"4545 NORTH HUNT HIGHWAY
FLORENCE, AZ 85132
(33.075742, -111.487088)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Acute Care Hospitals,Voluntary non-profit - Other,true,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ 85120
(33.393364, -111.566767)"
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"3601 SOUTH SIXTH AVENUE
TUCSON, AZ 85723
(32.181434, -110.968281)"
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"500 HIGHWAY 89 NORTH
PRESCOTT, AZ 86313
(34.55076, -112.450736)"
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,9286845421,Critical Access Hospitals,Voluntary non-profit - Private,true,"520 ROSE LANE
WICKENBURG, AZ 85390
(33.978053, -112.739977)"
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,5205862261,Critical Access Hospitals,Government - Hospital District or Authority,true,"450 SOUTH OCOTILLO AVENUE
BENSON, AZ 85602
(31.964371, -110.307128)"
031302,NORTHERN COCHISE COMMUNITY HOSPITAL,901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,5203843541,Critical Access Hospitals,Government - Hospital District or Authority,true,"901 WEST REX ALLEN DRIVE
WILLCOX, AZ 85643
(32.264268, -109.837613)"
031303,COCHISE REGIONAL HOSPITAL,2174 WEST OAK AVENUE,DOUGLAS,AZ,85607,COCHISE,5203647931,Critical Access Hospitals,Voluntary non-profit - Private,false,"2174 WEST OAK AVENUE
DOUGLAS, AZ 85607
(31.364178, -109.596409)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Critical Access Hospitals,Government - Hospital District or Authority,true,"501 NORTH NAVAJO DRIVE
PAGE, AZ 86040
(36.916837, -111.463714)"
031305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,NAVAJO,9287376000,Critical Access Hospitals,Tribal,false,"HIGHWAY 264, MILEPOST 388
POLACCA, AZ 86042
"
031309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191 PO BOX 457,GANADO,AZ,86505,APACHE,9287554559,Critical Access Hospitals,Voluntary non-profit - Private,false,"STATE ROUTE 264 SOUTH 191 PO BOX 457
GANADO, AZ 86505
"
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,9282894691,Critical Access Hospitals,Voluntary non-profit - Private,true,"1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ 86047
(35.035525, -110.691743)"
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,5204326401,Critical Access Hospitals,Voluntary non-profit - Private,true,"101 COLE AVENUE
BISBEE, AZ 85603
(31.417714, -109.879997)"
031313,CARONDELET HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Critical Access Hospitals,Proprietary,true,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ 85621
(31.341113, -110.958787)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Critical Access Hospitals,Voluntary non-profit - Private,true,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ 85501
(33.407667, -110.82619)"
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,9283334368,Critical Access Hospitals,Voluntary non-profit - Private,true,"118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ 85938
(34.132012, -109.286623)"
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LA PAZ,9286699201,Critical Access Hospitals,Voluntary non-profit - Private,true,"1200 WEST MOHAVE ROAD
PARKER, AZ 85344
(34.135137, -114.285597)"
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,6029331000,Childrens,Voluntary non-profit - Private,true,"1919 EAST THOMAS ROAD
PHOENIX, AZ 85016
(33.480216, -112.041193)"
040001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,4795244141,Acute Care Hospitals,Proprietary,true,"603 NORTH PROGRESS AVENUE
SILOAM SPRINGS, AR 72761
(36.188656, -94.510476)"
040002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,4797545454,Acute Care Hospitals,Voluntary non-profit - Private,true,"1100 EAST POPLAR STREET
CLARKSVILLE, AR 72830
(35.464398, -93.446201)"
040004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,72703,WASHINGTON,4794635113,Acute Care Hospitals,Voluntary non-profit - Private,true,"3215 N NORTH HILLS BLVD
FAYETTEVILLE, AR 72703
(36.108324, -94.155932)"
040007,ST VINCENT INFIRMARY MEDICAL CENTER,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,5015523000,Acute Care Hospitals,Voluntary non-profit - Private,true,"TWO ST VINCENT CIRCLE
LITTLE ROCK, AR 72205
"
040010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,4793388000,Acute Care Hospitals,Voluntary non-profit - Church,true,"2710 RIFE MEDICAL LANE
ROGERS, AR 72758
(36.311744, -94.183767)"
040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,YELL,4794952241,Acute Care Hospitals,Voluntary non-profit - Private,true,"719 DETROIT STREET
DANVILLE, AR 72833
(35.055046, -93.388606)"
040014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,5012783100,Acute Care Hospitals,Voluntary non-profit - Private,true,"3214 EAST RACE AVENUE
SEARCY, AR 72143
(35.250418, -91.694198)"
040015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Acute Care Hospitals,Government - Local,true,"311 NORTH MORROW STREET
MENA, AR 71953
(34.588476, -94.222504)"
040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Acute Care Hospitals,Government - State,true,"4301 WEST MARKHAM STREET MAIL SLOT 612
LITTLE ROCK, AR 72205
(34.751583, -92.320998)"
040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Acute Care Hospitals,Voluntary non-profit - Private,true,"620 NORTH MAIN STREET
HARRISON, AR 72601
(36.236286, -93.107146)"
040018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Acute Care Hospitals,Proprietary,true,"EAST MAIN AND SOUTH 20TH STREET
VAN BUREN, AR 72956
"
040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Acute Care Hospitals,Proprietary,true,"1601 NEWCASTLE ROAD
FORREST CITY, AR 72335
(35.026618, -90.776192)"
040020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Acute Care Hospitals,Voluntary non-profit - Private,true,"225 E JACKSON
JONESBORO, AR 72401
(35.837461, -90.703774)"
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Acute Care Hospitals,Proprietary,true,"609 WEST MAPLE AVENUE
SPRINGDALE, AR 72764
(36.181392, -94.136202)"
040026,MERCY HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Acute Care Hospitals,Voluntary non-profit - Church,true,"300 WERNER STREET
HOT SPRINGS, AR 71903
(34.466063, -93.067981)"
040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Acute Care Hospitals,Voluntary non-profit - Private,true,"624 HOSPITAL DRIVE
MOUNTAIN HOME, AR 72653
(36.342777, -92.395305)"
040029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,5013293831,Acute Care Hospitals,Voluntary non-profit - Private,true,"2302 COLLEGE AVENUE
CONWAY, AR 72034
(35.084839, -92.456768)"
040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,PULASKI,5012023000,Acute Care Hospitals,Voluntary non-profit - Private,true,"3333 SPRINGHILL DRIVE
NORTH LITTLE ROCK, AR 72117
(34.785114, -92.219506)"
040039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,8702397000,Acute Care Hospitals,Voluntary non-profit - Private,true,"900 WEST KINGSHIGHWAY
PARAGOULD, AR 72450
(36.052588, -90.497709)"
040041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,4799682841,Acute Care Hospitals,Proprietary,true,"1808 WEST MAIN STREET
RUSSELLVILLE, AR 72801
(35.282875, -93.149958)"
040047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,RANDOLPH,8708926000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2801 MEDICAL CENTER DRIVE
POCAHONTAS, AR 72455
(36.289948, -90.996181)"
040050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,OUACHITA,8708361000,Acute Care Hospitals,Voluntary non-profit - Private,true,"638 CALIFORNIA AVENUE
CAMDEN, AR 71701
(33.576637, -92.834033)"
040051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,8703672411,Acute Care Hospitals,Voluntary non-profit - Private,true,"778 SCOGIN DRIVE
MONTICELLO, AR 71655
(33.60554, -91.81504)"
040055,SPARKS REGIONAL MEDICAL CENTER,1001 TOWSON AVENUE,FORT SMITH,AR,72902,SEBASTIAN,5014414000,Acute Care Hospitals,Proprietary,true,"1001 TOWSON AVENUE
FORT SMITH, AR 72902
(35.374465, -94.421312)"
